,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.1884049380033754,1.1850141107132481,1.1969164787011919,1.2103464031161217,1.2084507331028727,0.0,1.0171962560192132,1.0009779593386083,0.8354073961858323,0.0,0.0,0.0,0.0,1.5873410197774793,1.5732981687347587,0.0,0.0,0.39729064560955574,0.713174843761858,1.0144446123748998
1,1.223780157499437,1.1970903517966152,1.2300181252471893,1.2414071217406257,1.2392822395109993,1.222846206914755,1.1242892268014648,1.0225578782465894,0.5768475653835234,0.1571476289497266,1.4086142535652801,1.704229068167241,1.6953414689233761,1.6693997244545855,1.608943244858072,0.4092339283197264,0.0,0.05627302234238753,0.0,1.0535249168236496
2,1.324238443665546,0.0,1.3266047869908053,1.282834079444796,1.3387628668560523,1.2953147633446833,1.1117114668126884,1.0172241792130627,0.15138093011525883,0.0,1.6067589501797335,1.9033710116953333,1.923536836575002,1.7025629029348055,1.6638489677886628,1.1640000013673422,0.5102405623294989,0.48865796877809575,1.0180343184300717,1.0852449250849845
3,1.4351819797823682,1.440170875539176,1.4646405927866002,0.0,1.472289904234682,1.5096545002452841,0.0,0.5265716789748486,0.0,0.19502825666983917,1.9273610505835417,2.146979289675945,2.2406815337152044,0.0,1.7727678430843818,1.215875084087009,-0.08680504913284001,0.0,1.456907057463105,1.2252786654332686
4,1.4720876325998242,1.4941501524460037,1.5333305881803625,1.6260888197661783,1.6732317647006074,1.7109352037262262,1.7590043195325151,1.8402870561184455,1.9200514432062148,2.0160610592161534,2.127245020610993,2.3099842927921994,2.56201568260018,2.6257429316831176,2.5066173845177775,0.7974319721905512,0.0,1.8346615357815754,2.3554335804089925,0.0
5,1.494460077550198,1.531796415206408,1.5814246080252838,1.6553267351535401,1.7320983280226647,1.7695857377758895,1.842017265424631,1.89097927584682,1.9280253113801817,1.9987585486922161,2.132641061007913,2.449156761025211,2.7170205958965594,2.840364356787494,2.947021893478112,0.0,2.2778713874461607,3.8819903559384885,4.01187924695483,4.230547271291335
6,1.508706037283683,1.5336186799966351,1.6272668144862434,1.6963500619318685,1.7955528496637618,1.8363475439671344,1.8780680611607905,1.938615487910301,1.9313134083797312,1.2717532793139903,0.0,0.0,2.8223357991802183,3.288761808639404,3.6540486062746287,4.1807816090765435,4.4985805539151835,4.631932217681431,4.676320587626066,4.738006370491466
7,1.5024709565233083,1.5667806174567445,1.638225851931779,1.7059419599413987,1.828594860766668,1.872300972937889,1.9550769996641475,1.9943578303423093,2.0157214388172173,0.0,0.7846224562854933,1.9765289573819786,2.5870175025545534,3.143468037629471,3.9144615650036987,4.4318350518168,4.755796852140099,4.822555325956105,4.865798334576734,5.049488841134324
8,1.4994822700739519,1.5659004727091086,1.6210356620172364,1.7228260787214393,1.8216282079350303,1.9093997251930535,2.0017459882401476,2.0868958371210384,2.173317226048609,2.1959027055097953,2.1662444804200276,2.1405017061238527,0.0,2.219715359584044,3.4244932469632214,4.662628588634796,4.907689055108321,4.962900307879982,4.9757008314289015,5.357660411450292
9,1.4831548244662462,1.52464752349194,1.5717950289891414,1.6802430542799547,1.7775701490832962,1.9331784414587998,2.0704156109346235,2.184463315676934,2.2554063090408087,2.3173733893641484,2.379739961329935,2.3381429803732505,1.6641715981341991,0.4883745459786211,0.0,4.649876722731854,5.439169448871875,5.3786834062639715,0.0,5.865322951043687
10,1.462744249549017,1.479434491595207,1.5082758637813345,1.549365647030252,0.0,1.811940472355521,1.987341255859351,2.232001778464452,2.358401819630721,2.4922445843191885,2.612642108802409,2.6687305249262967,2.4692193673563176,0.0,1.72851039579775,4.313171148046861,5.857800761598048,6.052300416693684,6.296674224125369,6.238837182731198
11,1.4213736792589267,1.4256577640838222,1.4370656533943582,1.4525193575007842,1.4623641018955396,1.5351864126305343,0.0,2.280404634450139,2.366638405209393,2.473840429667029,2.7097767478038413,3.1728849558707553,3.6754954378075237,3.7310554888862524,3.33961218671909,0.0,6.041227751275455,6.2508813339924005,6.503495798532207,6.568814238852099
